"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2010","11.552","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2009","11.939","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2008","12.282","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2007","12.606","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2006","13.220","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2005","14.193","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2004","14.478","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2003","14.287","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2002","14.033","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2001","14.529","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Late-demographic dividend","LTE","2000","15.602","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2019","6.199","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2018","6.323","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2017","6.353","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2016","6.026","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2015","6.027","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2014","5.950","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2013","5.840","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2012","5.832","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2011","5.843","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2010","5.655","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2009","5.766","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2008","5.691","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2007","5.505","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2006","5.480","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2005","5.542","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2004","5.470","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2003","5.516","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2002","5.592","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2001","5.600","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean","LCN","2000","5.362","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2019","6.199","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2018","6.346","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2017","6.372","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2016","5.988","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2015","6.001","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2014","5.928","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2013","5.799","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2012","5.722","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2011","5.679","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2010","5.481","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2009","5.581","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2008","5.489","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2007","5.304","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2006","5.303","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2005","5.357","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2004","5.245","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2003","5.282","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2002","5.309","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2001","5.307","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (excluding high income)","LAC","2000","5.054","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2019","6.052","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2018","6.180","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2017","6.206","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2016","5.891","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2015","5.879","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2014","5.811","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2013","5.688","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2012","5.680","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2011","5.683","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2010","5.484","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2009","5.610","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2008","5.547","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2007","5.371","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2006","5.333","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2005","5.391","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2004","5.295","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2003","5.342","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2002","5.399","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2001","5.391","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Latin America & Caribbean (IDA & IBRD)","TLA","2000","5.104","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2019","5.702","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2018","5.702","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2017","5.685","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2016","5.736","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2015","5.789","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2014","5.868","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2013","5.994","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2012","6.109","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2011","6.288","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2010","6.449","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2009","6.548","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2008","6.572","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2007","6.617","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2006","6.756","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2005","6.766","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2004","6.837","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2003","6.967","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2002","7.119","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2001","7.357","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Least developed countries: UN classification","LDC","2000","7.666","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2019","8.034","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2018","8.061","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2017","7.954","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2016","8.028","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2015","8.086","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2014","8.308","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2013","8.589","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2012","8.861","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2011","9.150","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2010","9.332","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2009","9.514","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2008","9.794","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2007","9.959","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2006","10.197","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2005","10.486","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2004","10.549","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2003","10.500","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2002","10.600","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2001","10.950","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low & middle income","LMY","2000","11.510","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2019","6.049","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2018","6.060","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2017","6.053","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2016","6.133","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2015","6.182","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2014","6.259","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2013","6.401","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2012","6.537","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2011","6.710","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2010","6.828","total"
"Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","Low income","LIC","2009","6.938","total"
